Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1680458743481,02/04/2023 18:05:43,1680458744259,-4,02/04/2023 14:05:44,128682,3,questionnaire-e4hl,,28614331,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458760834,02/04/2023 18:06:00,1680458761653,-4,02/04/2023 14:06:01,128682,3,questionnaire-e4hl,,28614331,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,age,31
3,1680458760941,02/04/2023 18:06:00,1680458761656,-4,02/04/2023 14:06:01,128682,3,questionnaire-e4hl,,28614331,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,gender,Male
4,1680458760941,02/04/2023 18:06:00,1680458761656,-4,02/04/2023 14:06:01,128682,3,questionnaire-e4hl,,28614331,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,gender-quantised,1
5,1680458760941,02/04/2023 18:06:00,1680458761657,-4,02/04/2023 14:06:01,128682,3,questionnaire-e4hl,,28614331,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,EngFluent,Yes
6,1680458760941,02/04/2023 18:06:00,1680458761657,-4,02/04/2023 14:06:01,128682,3,questionnaire-e4hl,,28614331,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680458760941,02/04/2023 18:06:00,1680458761658,-4,02/04/2023 14:06:01,128682,3,questionnaire-e4hl,,28614331,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,6,No,END QUESTIONNAIRE,17399
1,1680458773539,02/04/2023 18:06:13,1680458773425,-7,02/04/2023 11:06:13,128682,3,questionnaire-e4hl,,28614341,BLIND,8515550,,complete,,0826a8b9-8b06-4aec-a979-41c5ba701dbc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x601,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458782586,02/04/2023 18:06:22,1680458782542,-7,02/04/2023 11:06:22,128682,3,questionnaire-e4hl,,28614341,BLIND,8515550,,complete,,0826a8b9-8b06-4aec-a979-41c5ba701dbc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x601,,Demographic_Intake,6,No,age,34
3,1680458782806,02/04/2023 18:06:22,1680458782545,-7,02/04/2023 11:06:22,128682,3,questionnaire-e4hl,,28614341,BLIND,8515550,,complete,,0826a8b9-8b06-4aec-a979-41c5ba701dbc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x601,,Demographic_Intake,6,No,gender,Male
4,1680458782806,02/04/2023 18:06:22,1680458782545,-7,02/04/2023 11:06:22,128682,3,questionnaire-e4hl,,28614341,BLIND,8515550,,complete,,0826a8b9-8b06-4aec-a979-41c5ba701dbc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x601,,Demographic_Intake,6,No,gender-quantised,1
5,1680458782806,02/04/2023 18:06:22,1680458782545,-7,02/04/2023 11:06:22,128682,3,questionnaire-e4hl,,28614341,BLIND,8515550,,complete,,0826a8b9-8b06-4aec-a979-41c5ba701dbc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x601,,Demographic_Intake,6,No,EngFluent,Yes
6,1680458782806,02/04/2023 18:06:22,1680458782546,-7,02/04/2023 11:06:22,128682,3,questionnaire-e4hl,,28614341,BLIND,8515550,,complete,,0826a8b9-8b06-4aec-a979-41c5ba701dbc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x601,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680458782806,02/04/2023 18:06:22,1680458782546,-7,02/04/2023 11:06:22,128682,3,questionnaire-e4hl,,28614341,BLIND,8515550,,complete,,0826a8b9-8b06-4aec-a979-41c5ba701dbc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x601,,Demographic_Intake,6,No,END QUESTIONNAIRE,9121
1,1680458792484,02/04/2023 18:06:32,1680458792228,-5,02/04/2023 13:06:32,128682,3,questionnaire-e4hl,,28614349,BLIND,8515551,,complete,,9e4a0616-8163-4af7-9e70-6d2c2834f094,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1800x1169,818x921,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458803522,02/04/2023 18:06:43,1680458803272,-5,02/04/2023 13:06:43,128682,3,questionnaire-e4hl,,28614349,BLIND,8515551,,complete,,9e4a0616-8163-4af7-9e70-6d2c2834f094,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1800x1169,818x921,,Demographic_Intake,6,No,age,39
3,1680458803696,02/04/2023 18:06:43,1680458803274,-5,02/04/2023 13:06:43,128682,3,questionnaire-e4hl,,28614349,BLIND,8515551,,complete,,9e4a0616-8163-4af7-9e70-6d2c2834f094,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1800x1169,818x921,,Demographic_Intake,6,No,gender,Male
4,1680458803696,02/04/2023 18:06:43,1680458803274,-5,02/04/2023 13:06:43,128682,3,questionnaire-e4hl,,28614349,BLIND,8515551,,complete,,9e4a0616-8163-4af7-9e70-6d2c2834f094,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1800x1169,818x921,,Demographic_Intake,6,No,gender-quantised,1
5,1680458803696,02/04/2023 18:06:43,1680458803274,-5,02/04/2023 13:06:43,128682,3,questionnaire-e4hl,,28614349,BLIND,8515551,,complete,,9e4a0616-8163-4af7-9e70-6d2c2834f094,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1800x1169,818x921,,Demographic_Intake,6,No,EngFluent,Yes
6,1680458803696,02/04/2023 18:06:43,1680458803274,-5,02/04/2023 13:06:43,128682,3,questionnaire-e4hl,,28614349,BLIND,8515551,,complete,,9e4a0616-8163-4af7-9e70-6d2c2834f094,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1800x1169,818x921,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680458803696,02/04/2023 18:06:43,1680458803275,-5,02/04/2023 13:06:43,128682,3,questionnaire-e4hl,,28614349,BLIND,8515551,,complete,,9e4a0616-8163-4af7-9e70-6d2c2834f094,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1800x1169,818x921,,Demographic_Intake,6,No,END QUESTIONNAIRE,11047
1,1680458810968,02/04/2023 18:06:50,1680458811994,-5,02/04/2023 13:06:51,128682,3,questionnaire-e4hl,,28614358,BLIND,8515557,,complete,,3a3db210-d868-4640-ae36-eeea9260ab58,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,616x948,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458820293,02/04/2023 18:07:00,1680458821359,-5,02/04/2023 13:07:01,128682,3,questionnaire-e4hl,,28614358,BLIND,8515557,,complete,,3a3db210-d868-4640-ae36-eeea9260ab58,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,616x948,,Demographic_Intake,6,No,age,26
3,1680458820501,02/04/2023 18:07:00,1680458821361,-5,02/04/2023 13:07:01,128682,3,questionnaire-e4hl,,28614358,BLIND,8515557,,complete,,3a3db210-d868-4640-ae36-eeea9260ab58,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,616x948,,Demographic_Intake,6,No,gender,Female
4,1680458820501,02/04/2023 18:07:00,1680458821362,-5,02/04/2023 13:07:01,128682,3,questionnaire-e4hl,,28614358,BLIND,8515557,,complete,,3a3db210-d868-4640-ae36-eeea9260ab58,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,616x948,,Demographic_Intake,6,No,gender-quantised,2
5,1680458820501,02/04/2023 18:07:00,1680458821362,-5,02/04/2023 13:07:01,128682,3,questionnaire-e4hl,,28614358,BLIND,8515557,,complete,,3a3db210-d868-4640-ae36-eeea9260ab58,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,616x948,,Demographic_Intake,6,No,EngFluent,Yes
6,1680458820501,02/04/2023 18:07:00,1680458821362,-5,02/04/2023 13:07:01,128682,3,questionnaire-e4hl,,28614358,BLIND,8515557,,complete,,3a3db210-d868-4640-ae36-eeea9260ab58,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,616x948,,Demographic_Intake,6,No,EngFluent-quantised,1
