Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1680458844706,02/04/2023 18:07:24,1680458827143,-4,02/04/2023 14:07:07,128680,3,questionnaire-e4hl,,28614380,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458851564,02/04/2023 18:07:31,1680458834043,-4,02/04/2023 14:07:14,128680,3,questionnaire-e4hl,,28614380,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,age,34
3,1680458851787,02/04/2023 18:07:31,1680458834045,-4,02/04/2023 14:07:14,128680,3,questionnaire-e4hl,,28614380,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,gender,Female
4,1680458851787,02/04/2023 18:07:31,1680458834045,-4,02/04/2023 14:07:14,128680,3,questionnaire-e4hl,,28614380,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,gender-quantised,2
5,1680458851787,02/04/2023 18:07:31,1680458834045,-4,02/04/2023 14:07:14,128680,3,questionnaire-e4hl,,28614380,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,EngFluent,Yes
6,1680458851787,02/04/2023 18:07:31,1680458834045,-4,02/04/2023 14:07:14,128680,3,questionnaire-e4hl,,28614380,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680458851787,02/04/2023 18:07:31,1680458834045,-4,02/04/2023 14:07:14,128680,3,questionnaire-e4hl,,28614380,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,END QUESTIONNAIRE,6902
1,1680458864135,02/04/2023 18:07:44,1680458864458,-5,02/04/2023 13:07:44,128680,3,questionnaire-e4hl,,28614389,BLIND,8515567,,complete,,20adbded-4923-4cf7-9a41-581268e4bad4,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458873189,02/04/2023 18:07:53,1680458873587,-5,02/04/2023 13:07:53,128680,3,questionnaire-e4hl,,28614389,BLIND,8515567,,complete,,20adbded-4923-4cf7-9a41-581268e4bad4,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Demographic_Intake,6,No,age,32
3,1680458873380,02/04/2023 18:07:53,1680458873588,-5,02/04/2023 13:07:53,128680,3,questionnaire-e4hl,,28614389,BLIND,8515567,,complete,,20adbded-4923-4cf7-9a41-581268e4bad4,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Demographic_Intake,6,No,gender,Female
4,1680458873380,02/04/2023 18:07:53,1680458873588,-5,02/04/2023 13:07:53,128680,3,questionnaire-e4hl,,28614389,BLIND,8515567,,complete,,20adbded-4923-4cf7-9a41-581268e4bad4,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Demographic_Intake,6,No,gender-quantised,2
5,1680458873380,02/04/2023 18:07:53,1680458873588,-5,02/04/2023 13:07:53,128680,3,questionnaire-e4hl,,28614389,BLIND,8515567,,complete,,20adbded-4923-4cf7-9a41-581268e4bad4,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Demographic_Intake,6,No,EngFluent,Yes
6,1680458873380,02/04/2023 18:07:53,1680458873588,-5,02/04/2023 13:07:53,128680,3,questionnaire-e4hl,,28614389,BLIND,8515567,,complete,,20adbded-4923-4cf7-9a41-581268e4bad4,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680458873380,02/04/2023 18:07:53,1680458873588,-5,02/04/2023 13:07:53,128680,3,questionnaire-e4hl,,28614389,BLIND,8515567,,complete,,20adbded-4923-4cf7-9a41-581268e4bad4,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Demographic_Intake,6,No,END QUESTIONNAIRE,9130
1,1680458899946,02/04/2023 18:08:19,1680458899421,-4,02/04/2023 14:08:19,128680,3,questionnaire-e4hl,,28614407,BLIND,8515573,,complete,,9ca88fba-af94-4840-85b4-e3de3b19daef,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1616x909,1616x791,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680458912716,02/04/2023 18:08:32,1680458912216,-4,02/04/2023 14:08:32,128680,3,questionnaire-e4hl,,28614407,BLIND,8515573,,complete,,9ca88fba-af94-4840-85b4-e3de3b19daef,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1616x909,1616x791,,Demographic_Intake,6,No,age,46
3,1680458912915,02/04/2023 18:08:32,1680458912216,-4,02/04/2023 14:08:32,128680,3,questionnaire-e4hl,,28614407,BLIND,8515573,,complete,,9ca88fba-af94-4840-85b4-e3de3b19daef,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1616x909,1616x791,,Demographic_Intake,6,No,gender,Female
4,1680458912915,02/04/2023 18:08:32,1680458912216,-4,02/04/2023 14:08:32,128680,3,questionnaire-e4hl,,28614407,BLIND,8515573,,complete,,9ca88fba-af94-4840-85b4-e3de3b19daef,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1616x909,1616x791,,Demographic_Intake,6,No,gender-quantised,2
5,1680458912915,02/04/2023 18:08:32,1680458912216,-4,02/04/2023 14:08:32,128680,3,questionnaire-e4hl,,28614407,BLIND,8515573,,complete,,9ca88fba-af94-4840-85b4-e3de3b19daef,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1616x909,1616x791,,Demographic_Intake,6,No,EngFluent,Yes
6,1680458912915,02/04/2023 18:08:32,1680458912216,-4,02/04/2023 14:08:32,128680,3,questionnaire-e4hl,,28614407,BLIND,8515573,,complete,,9ca88fba-af94-4840-85b4-e3de3b19daef,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1616x909,1616x791,,Demographic_Intake,6,No,EngFluent-quantised,1
